ID_key,country,level,level_id,level_name,country_id,district_coop_id,community_id,district_coop_desc,comm_desc,society_desc,colcen_desc,full_name,colcen_id,mobile_num,farm_units,name,national_id
1_1_4_500,1_1,4,500,NIBASS/500,1,34,500,1_1_34,1_1_4,1_1_34_500,,,,,,,
1_1_4_528,1_1,4,528,NIOULDE/528,1,8,528,1_1_8,1_1_4,1_1_8_528,,,,,,,
1_1_4_135,1_1,4,135,NONOUA/135,1,10,135,1_1_10,1_1_4,1_1_10_135,,,,,,,
1_1_4_501,1_1,4,501,NOURLAYE/501,1,34,501,1_1_34,1_1_4,1_1_34_501,,,,,,,
1_1_4_439,1_1,4,439,NOUVEAU QUARTIER/439,1,15,439,1_1_15,1_1_4,1_1_15_439,,,,,,,
1_1_4_436,1_1,4,436,"N'ZIKRO/436",1,13,436,1_1_13,1_1_4,1_1_13_436,,,,,,,
1_1_4_309,1_1,4,309,OBODROUPA 2/309,1,17,309,1_1_17,1_1_4,1_1_17_309,,,,,,,
1_1_4_308,1_1,4,308,OBODROUPA/308,1,17,308,1_1_17,1_1_4,1_1_17_308,,,,,,,
1_1_4_579,1_1,4,579,OLIBRIBOUO/579,1,17,579,1_1_17,1_1_4,1_1_17_579,,,,,,,
1_1_4_682,1_1,4,682,OUEGUIRE/682,1,23,682,1_1_23,1_1_4,1_1_23_682,,,,,,,
1_1_4_91,1_1,4,91,OUELEKE/91,1,23,91,1_1_23,1_1_4,1_1_23_91,,,,,,,
1_1_4_151,1_1,4,151,OUOLOYAO/151,1,10,151,1_1_10,1_1_4,1_1_10_151,,,,,,,
1_1_4_258,1_1,4,258,OUPOYO/258,1,7,258,1_1_7,1_1_4,1_1_7_258,,,,,,,
1_1_4_469,1_1,4,469,PADIÉGNAN/469,1,31,469,1_1_31,1_1_4,1_1_31_469,,,,,,,
1_1_4_32,1_1,4,32,PASCALKRO/32,1,12,32,1_1_12,1_1_4,1_1_12_32,,,,,,,
1_1_4_440,1_1,4,440,PETIT BEOUMI/440,1,15,440,1_1_15,1_1_4,1_1_15_440,,,,,,,
1_1_4_441,1_1,4,441,PETIT OUELLE/441,1,15,441,1_1_15,1_1_4,1_1_15_441,,,,,,,
1_1_4_162,1_1,4,162,PETIT SAMEDI/162,1,38,162,1_1_38,1_1_4,1_1_38_162,,,,,,,
1_1_4_529,1_1,4,529,PETIT-KATIOLA/529,1,8,529,1_1_8,1_1_4,1_1_8_529,,,,,,,
1_1_4_455,1_1,4,455,PK14 A/455,1,24,455,1_1_24,1_1_4,1_1_24_455,,,,,,,
1_1_4_456,1_1,4,456,PK14 B/456,1,24,456,1_1_24,1_1_4,1_1_24_456,,,,,,,
1_1_4_545,1_1,4,545,POLONOU/545,1,13,545,1_1_13,1_1_4,1_1_13_545,,,,,,,
1_1_4_132,1_1,4,132,PONDOBLE/132,1,29,132,1_1_29,1_1_4,1_1_29_132,,,,,,,
1_1_4_95,1_1,4,95,ROC/95,1,23,95,1_1_23,1_1_4,1_1_23_95,,,,,,,
1_1_4_523,1_1,4,523,ROCK I/523,1,6,523,1_1_6,1_1_4,1_1_6_523,,,,,,,
1_1_4_652,1_1,4,652,ROCK II/652,1,6,652,1_1_6,1_1_4,1_1_6_652,,,,,,,
1_1_4_154,1_1,4,154,SABIKRO/154,1,10,154,1_1_10,1_1_4,1_1_10_154,,,,,,,
1_1_4_124,1_1,4,124,SAYETA/124,1,9,124,1_1_9,1_1_4,1_1_9_124,,,,,,,
1_1_4_105,1_1,4,105,SEBEDOUFLA/105,1,24,105,1_1_24,1_1_4,1_1_24_105,,,,,,,
1_1_4_442,1_1,4,442,SEKOUKRO/442,1,15,442,1_1_15,1_1_4,1_1_15_442,,,,,,,
1_1_4_79,1_1,4,79,SERIA/79,1,19,79,1_1_19,1_1_4,1_1_19_79,,,,,,,
1_1_4_259,1_1,4,259,SERIGBANGAN/259,1,7,259,1_1_7,1_1_4,1_1_7_259,,,,,,,
1_1_4_582,1_1,4,582,SERIHIO/582,1,17,582,1_1_17,1_1_4,1_1_17_582,,,,,,,
1_1_4_52,1_1,4,52,SIKABOUTOU/52,1,19,52,1_1_19,1_1_4,1_1_19_52,,,,,,,
1_1_4_167,1_1,4,167,SIKATIO/167,1,33,167,1_1_33,1_1_4,1_1_33_167,,,,,,,
1_1_4_176,1_1,4,176,SIMONKRO/176,1,43,176,1_1_43,1_1_4,1_1_43_176,,,,,,,
1_1_4_177,1_1,4,177,SOFOCI/177,1,43,177,1_1_43,1_1_4,1_1_43_177,,,,,,,
1_1_4_470,1_1,4,470,SOKOURA/470,1,33,470,1_1_33,1_1_4,1_1_33_470,,,,,,,
1_1_4_544,1_1,4,544,TANGAZOUGOU/544,1,13,544,1_1_13,1_1_4,1_1_13_544,,,,,,,
1_1_4_598,1_1,4,598,TAPEGUHE/598,1,3,598,1_1_3,1_1_4,1_1_3_598,,,,,,,
1_1_4_67,1_1,4,67,TCHEBLOGUHE/67,1,13,67,1_1_13,1_1_4,1_1_13_67,,,,,,,
1_1_4_460,1_1,4,460,TEADE/460,1,27,460,1_1_27,1_1_4,1_1_27_460,,,,,,,
1_1_4_129,1_1,4,129,TIENDIOKRO/129,1,29,129,1_1_29,1_1_4,1_1_29_129,,,,,,,
1_1_4_583,1_1,4,583,TIETIEKOU/583,1,17,583,1_1_17,1_1_4,1_1_17_583,,,,,,,
1_1_4_660,1_1,4,660,TOUADJI/660,1,15,660,1_1_15,1_1_4,1_1_15_660,,,,,,,
1_1_4_94,1_1,4,94,TOUBABOUKRO/94,1,23,94,1_1_23,1_1_4,1_1_23_94,,,,,,,
1_1_4_244,1_1,4,244,TOUIH/244,1,11,244,1_1_11,1_1_4,1_1_11_244,,,,,,,
1_1_4_208,1_1,4,208,TOUIH1/208,1,21,208,1_1_21,1_1_4,1_1_21_208,,,,,,,
1_1_4_209,1_1,4,209,TOUIH2/209,1,21,209,1_1_21,1_1_4,1_1_21_209,,,,,,,
1_1_4_509,1_1,4,509,TOUTOUMA/509,1,41,509,1_1_41,1_1_4,1_1_41_509,,,,,,,
1_1_4_557,1_1,4,557,VAVOUA/557,1,46,557,1_1_46,1_1_4,1_1_46_557,,,,,,,
1_1_4_511,1_1,4,511,VROUO II/511,1,41,511,1_1_41,1_1_4,1_1_41_511,,,,,,,
1_1_4_260,1_1,4,260,WALEBO/260,1,7,260,1_1_7,1_1_4,1_1_7_260,,,,,,,
1_1_4_145,1_1,4,145,WAN/145,1,10,145,1_1_10,1_1_4,1_1_10_145,,,,,,,
1_1_4_96,1_1,4,96,WATTE/96,1,23,96,1_1_23,1_1_4,1_1_23_96,,,,,,,
1_1_4_524,1_1,4,524,YOUWASSO I/524,1,6,524,1_1_6,1_1_4,1_1_6_524,,,,,,,
1_1_4_653,1_1,4,653,YOUWASSO II/653,1,6,653,1_1_6,1_1_4,1_1_6_653,,,,,,,
1_1_4_63,1_1,4,63,ZAGUEDIA/63,1,13,63,1_1_13,1_1_4,1_1_13_63,,,,,,,
1_1_4_125,1_1,4,125,ZAGUIETA/125,1,9,125,1_1_9,1_1_4,1_1_9_125,,,,,,,
1_1_4_66,1_1,4,66,ZAH/66,1,13,66,1_1_13,1_1_4,1_1_13_66,,,,,,,
1_1_4_228,1_1,4,228,ZAHIA/228,1,26,228,1_1_26,1_1_4,1_1_26_228,,,,,,,
1_1_4_561,1_1,4,561,ZALA/561,1,46,561,1_1_46,1_1_4,1_1_46_561,,,,,,,
1_1_4_53,1_1,4,53,ZEBRA/53,1,3,53,1_1_3,1_1_4,1_1_3_53,,,,,,,
1_1_4_563,1_1,4,563,ZELIKOREA/563,1,13,563,1_1_13,1_1_4,1_1_13_563,,,,,,,
1_1_4_548,1_1,4,548,ZEZEA/548,1,13,548,1_1_13,1_1_4,1_1_13_548,,,,,,,
1_1_4_504,1_1,4,504,ZITTA/504,1,34,504,1_1_34,1_1_4,1_1_34_504,,,,,,,
1_1_4_68,1_1,4,68,ZOBOUA/68,1,13,68,1_1_13,1_1_4,1_1_13_68,,,,,,,
1_1_4_684,1_1,4,684,ZOBOUA-LABELLE/684,1,3,684,1_1_3,1_1_4,1_1_3_684,,,,,,,
1_1_4_547,1_1,4,547,ZOKRODEPIE/547,1,13,547,1_1_13,1_1_4,1_1_13_547,,,,,,,
1_1_4_102,1_1,4,102,ZOUGLASSO/102,1,24,102,1_1_24,1_1_4,1_1_24_102,,,,,,,
1_1_4_78,1_1,4,78,ZOUKOUGBEU/78,1,34,78,1_1_34,1_1_4,1_1_34_78,,,,,,,
1_1_4_12,1_1,4,12,ZOUKPANGBEU/12,1,3,12,1_1_3,1_1_4,1_1_3_12,,,,,,,
1_1_4_512,1_1,4,512,ZOUZOUKRO/512,1,41,512,1_1_41,1_1_4,1_1_41_512,,,,,,,
1_1_4_57,1_1,4,57,ZUZUA/57,1,13,57,1_1_13,1_1_4,1_1_13_57,,,,,,,
1_1_3_49,1_1,3,49,ABODAKRO/49,1,15,49,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_467,1_1,3,467,ABRONAMOUÉ/467,1,31,467,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_181,1_1,3,181,ADAMAKRO/181,1,11,181,1_1_11,1_1_3,1_1_11,,,,,,,
1_1_3_69,1_1,3,69,ADJAME/69,1,19,69,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_138,1_1,3,138,ADOUKOFFIKRO/138,1,10,138,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_82,1_1,3,82,AFFALIKRO/82,1,45,82,1_1_45,1_1_3,1_1_45,,,,,,,
1_1_3_136,1_1,3,136,AFFIAMOINOSSOU/136,1,29,136,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_562,1_1,3,562,AHALIKOUAKOUKRO/562,1,24,562,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_681,1_1,3,681,ALLALIKRO/681,1,21,681,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_103,1_1,3,103,ALLOUKRO/103,1,24,103,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_133,1_1,3,133,ALLUIOSSOU/133,1,29,133,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_543,1_1,3,543,AMDOULAYE/543,1,38,543,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_31,1_1,3,31,ANCIEN VILLAGE/31,1,12,31,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_668,1_1,3,668,APPOISSO/668,1,31,668,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_550,1_1,3,550,APPOISSO-APPOUEBA/550,1,45,550,1_1_45,1_1_3,1_1_45,,,,,,,
1_1_3_432,1_1,3,432,ASSAWREKRO/432,1,12,432,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_271,1_1,3,271,ATOUNGBRE KOUAKOUKRO/271,1,17,271,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_608,1_1,3,608,BABLY VAYA/608,1,49,608,1_1_49,1_1_3,1_1_49,,,,,,,
1_1_3_272,1_1,3,272,BAMO 1/272,1,17,272,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_3,1_1,3,3,BATEGUEDEA 1/3,1,3,3,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_4,1_1,3,4,BATEGUEDEA 2/4,1,3,4,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_551,1_1,3,551,BAZRA NATIS/551,1,46,551,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_123,1_1,3,123,BEHIBROKRO/123,1,9,123,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_525,1_1,3,525,BEOUA/525,1,8,525,1_1_8,1_1_3,1_1_8,,,,,,,
1_1_3_607,1_1,3,607,BEOUE/607,1,49,607,1_1_49,1_1_3,1_1_49,,,,,,,
1_1_3_54,1_1,3,54,BEZOMA/54,1,13,54,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_58,1_1,3,58,BEZU/58,1,13,58,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_134,1_1,3,134,BIAN/134,1,29,134,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_143,1_1,3,143,BIDA/143,1,10,143,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_55,1_1,3,55,BISSAGUHE/55,1,13,55,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_140,1_1,3,140,BLAHOU/140,1,10,140,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_238,1_1,3,238,BLEGOKOFFIKRO/238,1,11,238,1_1_11,1_1_3,1_1_11,,,,,,,
1_1_3_552,1_1,3,552,BODOUASSO/552,1,46,552,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_56,1_1,3,56,BOGUEDIA/56,1,13,56,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_433,1_1,3,433,"BOLÉ N'DRIKRO/433",1,12,433,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_70,1_1,3,70,BOLOUGUHE/70,1,19,70,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_183,1_1,3,183,BONIKRO/183,1,17,183,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_471,1_1,3,471,BONOUFLA/471,1,38,471,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_505,1_1,3,505,BOTIFLA/505,1,41,505,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_556,1_1,3,556,BOUATA/556,1,46,556,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_71,1_1,3,71,BOWALY/71,1,19,71,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_87,1_1,3,87,BRINDOUKRO/87,1,31,87,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_72,1_1,3,72,BROKOUA I/72,1,19,72,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_73,1_1,3,73,BROKOUA II/73,1,19,73,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_60,1_1,3,60,BROKOUA/60,1,13,60,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_113,1_1,3,113,BROUKRO 1/113,1,42,113,1_1_42,1_1_3,1_1_42,,,,,,,
1_1_3_114,1_1,3,114,BROUKRO 2/114,1,42,114,1_1_42,1_1_3,1_1_42,,,,,,,
1_1_3_40,1_1,3,40,BROUKRO/40,1,15,40,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_179,1_1,3,179,CAMP PENAL/179,1,43,179,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_117,1_1,3,117,CHANTIER MOH/117,1,42,117,1_1_42,1_1_3,1_1_42,,,,,,,
1_1_3_662,1_1,3,662,CHEICKVILLE/662,1,15,662,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_596,1_1,3,596,CPC CARREFOUR/596,1,34,596,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_252,1_1,3,252,DAGOKRO/252,1,7,252,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_569,1_1,3,569,DAHIEPA-KEHI/569,1,17,569,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_274,1_1,3,274,DALIGA/274,1,17,274,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_218,1_1,3,218,DANIA/218,1,38,218,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_178,1_1,3,178,DAOKRO/178,1,43,178,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_9,1_1,3,9,DEDEGBEU/9,1,47,9,1_1_47,1_1_3,1_1_47,,,,,,,
1_1_3_98,1_1,3,98,DEDIAFLA/98,1,46,98,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_74,1_1,3,74,DEDIAKONDOUKRO/74,1,19,74,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_112,1_1,3,112,DEGAULKRO/112,1,42,112,1_1_42,1_1_3,1_1_42,,,,,,,
1_1_3_175,1_1,3,175,DELEGUEKRO/175,1,43,175,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_122,1_1,3,122,DIANOU/122,1,9,122,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_120,1_1,3,120,DIOULABOUGOU/120,1,9,120,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_468,1_1,3,468,DJANGOBO/468,1,31,468,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_30,1_1,3,30,DJEKOUADIOKRO/30,1,12,30,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_43,1_1,3,43,DJEKRO/43,1,15,43,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_225,1_1,3,225,DOBOUA/225,1,3,225,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_275,1_1,3,275,DODJAGNOA/275,1,17,275,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_609,1_1,3,609,DOKE/609,1,49,609,1_1_49,1_1_3,1_1_49,,,,,,,
1_1_3_276,1_1,3,276,DONHIO/276,1,17,276,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_424,1_1,3,424,DO-SAKASSOU/424,1,10,424,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_606,1_1,3,606,DOUANDROU/606,1,49,606,1_1_49,1_1_3,1_1_49,,,,,,,
1_1_3_526,1_1,3,526,DOUEDY GUEZON/526,1,8,526,1_1_8,1_1_3,1_1_8,,,,,,,
1_1_3_277,1_1,3,277,DOUKOUYO 3/277,1,17,277,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_492,1_1,3,492,DRISSAKRO/492,1,34,492,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_667,1_1,3,667,EBOUASSUÉ/667,1,31,667,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_458,1_1,3,458,FETEKOFFIKRO/458,1,26,458,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_226,1_1,3,226,FOFANADOUGOU/226,1,26,226,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_278,1_1,3,278,GABA/278,1,17,278,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_443,1_1,3,443,GABA-DALIGA/443,1,17,443,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_573,1_1,3,573,GBAGBEGNOA/573,1,17,573,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_597,1_1,3,597,GBOPROUYA/597,1,3,597,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_111,1_1,3,111,GBORO/111,1,6,111,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_10,1_1,3,10,GNAMANOU/10,1,3,10,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_45,1_1,3,45,GNAMIENKOUAKOUKRO/45,1,15,45,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_472,1_1,3,472,GNAMIENKRO/472,1,38,472,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_437,1_1,3,437,GNANGOMIANKRO/437,1,15,437,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_187,1_1,3,187,GNANKE/187,1,11,187,1_1_11,1_1_3,1_1_11,,,,,,,
1_1_3_61,1_1,3,61,GOGOGUHE/61,1,13,61,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_11,1_1,3,11,GOKRA/11,1,3,11,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_495,1_1,3,495,GORODI/495,1,34,495,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_5,1_1,3,5,GREGBEU/5,1,3,5,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_279,1_1,3,279,GRÈBRÉ/279,1,17,279,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_144,1_1,3,144,GROBONOU DAN/144,1,10,144,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_75,1_1,3,75,GUEDEKIPREA/75,1,19,75,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_280,1_1,3,280,GUEMENEDOU/280,1,17,280,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_496,1_1,3,496,GUESSABO/496,1,34,496,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_6,1_1,3,6,GUIPRY/6,1,3,6,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_29,1_1,3,29,HEREDOUGOU/29,1,27,29,1_1_27,1_1_3,1_1_27,,,,,,,
1_1_3_452,1_1,3,452,IBOKE I/452,1,23,452,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_453,1_1,3,453,IBOKE II/453,1,23,453,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_454,1_1,3,454,IBOKE III/454,1,23,454,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_520,1_1,3,520,IBOKE/520,1,6,520,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_92,1_1,3,92,IRATEKE/92,1,23,92,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_180,1_1,3,180,KABACROUSSO/180,1,43,180,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_28,1_1,3,28,KAHEN/28,1,27,28,1_1_27,1_1_3,1_1_27,,,,,,,
1_1_3_47,1_1,3,47,KAKADJEKRO/47,1,15,47,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_232,1_1,3,232,KAMBRESSO/232,1,26,232,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_253,1_1,3,253,KANGAGUI/253,1,7,253,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_121,1_1,3,121,KANGRETA/121,1,9,121,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_8,1_1,3,8,KEIBLA/8,1,3,8,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_76,1_1,3,76,KEKEGOZA/76,1,19,76,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_281,1_1,3,281,KOBOUO 1/281,1,17,281,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_282,1_1,3,282,KOBOUO 2/282,1,17,282,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_283,1_1,3,283,KOBOUO 3/283,1,17,283,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_284,1_1,3,284,KOBOUO 4/284,1,17,284,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_289,1_1,3,289,KOBOUO 4/ADAMAKRO/289,1,17,289,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_290,1_1,3,290,KOBOUO 4/ADJANKRO/290,1,17,290,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_291,1_1,3,291,KOBOUO 4/AROUNAKRO/291,1,17,291,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_294,1_1,3,294,KOBOUO 4/DALIGUE/294,1,17,294,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_685,1_1,3,685,KOBOUO 4/DJIBOUO/685,1,17,685,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_295,1_1,3,295,KOBOUO 4/DONHIO/295,1,17,295,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_296,1_1,3,296,KOBOUO 4/ETTIENKRO/296,1,17,296,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_297,1_1,3,297,KOBOUO 4/GBENANKRO/297,1,17,297,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_298,1_1,3,298,KOBOUO 4/GNALÉ/298,1,17,298,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_299,1_1,3,299,KOBOUO 4/ISSAKAKRO/299,1,17,299,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_300,1_1,3,300,KOBOUO 4/KOFFIKRO/300,1,17,300,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_687,1_1,3,687,KOBOUO 4/KOUAMEKRO/687,1,17,687,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_302,1_1,3,302,"KOBOUO 4/N'DRIKRO/302",1,17,302,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_303,1_1,3,303,KOBOUO 4/NIARIHIO/303,1,17,303,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_304,1_1,3,304,KOBOUO 4/TAGBAYO/304,1,17,304,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_686,1_1,3,686,KOBOUO 4/TIEMELEKRO/686,1,17,686,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_305,1_1,3,305,KOBOUO 4/YACOUKRO/305,1,17,305,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_104,1_1,3,104,KOFFIBLEKRO/104,1,24,104,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_150,1_1,3,150,KOFFIEKRO/150,1,10,150,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_130,1_1,3,130,KOFFIYAOSSOU/130,1,29,130,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_231,1_1,3,231,KONANKRO/231,1,26,231,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_7,1_1,3,7,KONDOUKRO/7,1,3,7,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_657,1_1,3,657,KONEBOUGOU/657,1,34,657,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_77,1_1,3,77,KOREA II/77,1,19,77,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_229,1_1,3,229,KOREA2/229,1,26,229,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_254,1_1,3,254,KOUADIO NGOKRO/254,1,7,254,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_153,1_1,3,153,KOUADIOKRO/153,1,38,153,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_427,1_1,3,427,KOUASSI DROKRO/427,1,10,427,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_680,1_1,3,680,KOUASSIKOUASSIKRO/680,1,19,680,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_507,1_1,3,507,KOUENOUFLA/507,1,41,507,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_108,1_1,3,108,KOULIBALISSO/108,1,6,108,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_197,1_1,3,197,KPACOBO/197,1,21,197,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_255,1_1,3,255,KPANGBANKRO/255,1,7,255,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_163,1_1,3,163,KRAGUI/163,1,33,163,1_1_33,1_1_3,1_1_33,,,,,,,
1_1_3_256,1_1,3,256,KRAKRO 1/256,1,7,256,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_655,1_1,3,655,KRAKRO 2/655,1,7,655,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_198,1_1,3,198,KRAKRO/198,1,17,198,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_139,1_1,3,139,LASSINA BANGO/139,1,10,139,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_546,1_1,3,546,LEBA TAGOURA/546,1,13,546,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_658,1_1,3,658,LIABO/658,1,34,658,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_64,1_1,3,64,LIGA/64,1,13,64,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_430,1_1,3,430,LOBAKUYA/430,1,10,430,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_128,1_1,3,128,LOLLOUOSSOU/128,1,29,128,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_307,1_1,3,307,MAGUEHIO/307,1,17,307,1_1_17,1_1_3,1_1_17,,,,,,,
